"title","stars","text","publishedAtDate","likesCount","name","reviewerNumberOfReviews","isLocalGuide","responseFromOwnerDate","responseFromOwnerText","originalLanguage","publishAt","rating","reviewId","reviewOrigin","reviewUrl","reviewerId","reviewerPhotoUrl","reviewerUrl","textTranslated","translatedLanguage","visitedIn"
"The Dean Campustown","1",,"2025-01-20T04:59:19.549Z","0","James Zhang","1","false","2025-01-27T16:27:09.000Z","James, our sincere desire is to provide a top-tier living experience for our residents, and we would like to understand how we can better serve you. When you have a moment, please reach out to us at info@thedeancampustown.com so we can address your concerns personally.",,"a year ago",,"ChZDSUhNMG9nS0VJQ0FnSUNfcjUzelFBEAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNfcjUzelFBEAE!2m1!1s0x0:0x360d6f786d635e1a!3m1!1s2@1:CIHM0ogKEICAgIC_r53zQA%7C%7C?hl=en","104221656136907402165","https://lh3.googleusercontent.com/a-/ALV-UjXeniBHlnv2dzSd3fY05CrZWBPwrOzjk5EM1KBZVh-pJCtV3sU=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/104221656136907402165?hl=en",,,
"The Dean Campustown","1","The management here is extremely unhelpful, and some of them are the most unfriendly people you might ever meet. They do not care about residents' requests or complaints, even if you are paying the highest rent in the Champaign area. They claim they are working on issues, but all they do is send reminders to people who have been violating the lease and causing problems for a long time, without actually stopping their bad behavior. On top of that, they never respond to emails, so the only way to communicate with them is by visiting the office in person. Even when you try to speak to the manager, you only get a chance if she happens to be at the front desk. Otherwise, you are stuck talking to the front desk staff, even if it is your eighth time asking about the same unresolved issue.

While some staff members are friendly and seem willing to help, they do not have the authority to take action. They can only take notes for the manager, who is the one responsible for handling these issues. However, one staff member was incredibly rude and told me to solve the problem myself, using an unfriendly tone and giving me strange looks. It is obvious she has received many complaints from the residents, yet she is still here, chatting with her coworkers every day and treating residents like they are her enemies.

I have lived here for almost two years, and while it is a decent place if you never need their help or if your neighbors are good, it is the worst place to live if you ever need assistance or want to resolve an issue. They will make you feel like the problem is your fault, and your issues will never be resolved.","2024-10-22T00:43:29.501Z","4","Hannah Lam","2","false","2024-10-25T15:17:22.000Z","Hannah, thank you for sharing your concerns with us. We're sorry to hear that you feel your experience with our management team has not met expectations. We take resident feedback seriously and are committed to addressing the concerns you’ve raised. We apologize if previous email attempts were not responded to promptly and ask that you please reach out again at info@thedeancampustown.com so we can ensure your concerns are addressed directly. Your satisfaction is important to us, and we’d like to work together to improve your experience.","en","a year ago",,"ChdDSUhNMG9nS0VJQ0FnSUNYejZ5MDB3RRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNYejZ5MDB3RRAB!2m1!1s0x0:0x360d6f786d635e1a!3m1!1s2@1:CIHM0ogKEICAgICXz6y00wE%7C%7C?hl=en","112153039123125030394","https://lh3.googleusercontent.com/a/ACg8ocLyKYTAG5zeu5Nzv_It4A3fZH_2iInm52OY58r9iInq2PDagA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/112153039123125030394?hl=en",,,
"The Dean Campustown","1","Imagine your toilet starts spewing water out for no reason, and you report it to the maintenance, no one comes to check it out for you, just sends you an email “we're draining the pool”. The management at the dean is so considerate of their residents!","2024-10-17T20:52:30.224Z","3","Leo Yang","2","false","2024-10-22T15:14:48.000Z","Thank you for bringing this to our attention, Leon. Our maintenance team strives to respond to requests promptly, and we are sorry to hear that our efforts did not meet your expectations. We are eager to connect with you to ensure your toilet is repaired correctly and ask that you please email us at info@thedeancampustown.com.","en","a year ago",,"ChdDSUhNMG9nS0VJQ0FnSUNYOFpIVDJ3RRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNYOFpIVDJ3RRAB!2m1!1s0x0:0x360d6f786d635e1a!3m1!1s2@1:CIHM0ogKEICAgICX8ZHT2wE%7C%7C?hl=en","102112386175712407219","https://lh3.googleusercontent.com/a-/ALV-UjVExqR2BdroyqWzGJtZYXr9ivhz3IVD0YF32AA5QpFntlXgVpZ8=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/102112386175712407219?hl=en",,,
"The Dean Campustown","1",,"2024-10-10T22:59:13.395Z","0","Daniel Hsu","0","false","2024-10-16T14:35:30.000Z","Daniel, we strive to deliver an exceptional living experience and would like to know how we can better serve you. At your convenience, please email us at info@thedeancampustown.com so we can personally address your concerns.",,"a year ago",,"ChdDSUhNMG9nS0VJQ0FnSURucDV5OTN3RRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURucDV5OTN3RRAB!2m1!1s0x0:0x360d6f786d635e1a!3m1!1s2@1:CIHM0ogKEICAgIDnp5y93wE%7C%7C?hl=en","112831588199452350813","https://lh3.googleusercontent.com/a/ACg8ocLwCEKgZAwXS5UtYx-Det1WX36x1zsNjspEvLhraRZ-4VAMzQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/112831588199452350813?hl=en",,,
"The Dean Campustown","1",,"2024-10-10T22:58:40.271Z","0","Daniel Hsu","0","false","2024-10-25T15:17:27.000Z","Daniel, we want you to be completely satisfied with your experience in our community, so we would like to understand your reason for selecting this rating. When you have a moment, please email us at info@thedeancampustown.com so we can discuss your concerns and work to improve your experience.",,"a year ago",,"ChZDSUhNMG9nS0VJQ0FnSURucDV5cU1REAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURucDV5cU1REAE!2m1!1s0x0:0x360d6f786d635e1a!3m1!1s2@1:CIHM0ogKEICAgIDnp5yqMQ%7C%7C?hl=en","112751331928688909461","https://lh3.googleusercontent.com/a/ACg8ocKx7Zl4FqgpRXfP-zmxw-mBAeORVdAWhm_Z3nPSFmiJfq3OMQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/112751331928688909461?hl=en",,,
"The Dean Campustown","1",,"2024-10-10T22:54:24.520Z","0","Daniel Hsu","3","false","2024-10-25T15:17:30.000Z","Daniel, we care that you have a positive experience in our community, so we appreciate your rating alerting us that something is amiss. Will you please email us at info@thedeancampustown.com so we can learn more and do all we can to help? We hope to hear from you soon.",,"a year ago",,"ChdDSUhNMG9nS0VJQ0FnSURucDh6dXVBRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURucDh6dXVBRRAB!2m1!1s0x0:0x360d6f786d635e1a!3m1!1s2@1:CIHM0ogKEICAgIDnp8zuuAE%7C%7C?hl=en","115382289563048141838","https://lh3.googleusercontent.com/a/ACg8ocLJfuUuP0eMoYNSv08uk_gFHGJ7xpnl2bDzmrq3Qm9OOkFxKA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/115382289563048141838?hl=en",,,
"The Dean Campustown","1","Beware of the Dean!   We moved my daughter in a few years ago and the day we moved in we noticed a hole in the sofa.  I reported it right away and the individual at the desk told me they will note the account and nothing else I needed to do.   Upon move out this year we get a bill for $1k. For the sofa and paint. They also mentioned our daughter was given a check list at arrival and had to note everything at that time.   This was not true. I was there.   We shared the pictures of a clean apartment and there was no response and we were sent to collections.   When I went on the U of I parents Facebook page and mentioned this to make people aware, the number of parents that responded that something similar happened to their child was unbelievable.  So beware!  Take pictures and get a lawyer on hand just in case they ignor your pictures too.  There are a lot of better places for less money that are much better.  They are responsive and trustworthy and believe in customer service.","2024-09-22T23:13:19.923Z","3","Sandy Fenili","7","false",,,"en","a year ago",,"ChdDSUhNMG9nS0VJQ0FnSUNucElDZmpRRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNucElDZmpRRRAB!2m1!1s0x0:0x360d6f786d635e1a!3m1!1s2@1:CIHM0ogKEICAgICnpICfjQE%7C%7C?hl=en","117378922427765529162","https://lh3.googleusercontent.com/a/ACg8ocKiSo5f9oPpHV7U2No2IqZzIyWAdPoLsKVfosfz02wIrZcTGA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/117378922427765529162?hl=en",,,
"The Dean Campustown","1","My daughter occupied the apartment for 2 years.  At move in, we noticed a small tear in the sofa and reported it to the front desk. We were told not to worry, and they would note the account.  Upon vacating the apartment, we cleaned the apartment spotless, patched every wall ding, and took pictures. We were shocked to receive a bill for almost $1,000.  The bill was to replace the sofa and paint the apartment.  The walls were nothing but normal wear by the bed and trash can, and the sofa was never noted in her account.  We contacted the Dean via email and were informed we should have done a formal inspection report.  SHAM!!! I would not be surprised if the person before my daughter also paid for that same sofa. We have since been sent to collections and are looking to take this forward to a higher level.","2024-09-22T23:05:51.178Z","5","Brian Fenili","71","true",,,"en","a year ago",,"ChdDSUhNMG9nS0VJQ0FnSUNueEtfMnBnRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNueEtfMnBnRRAB!2m1!1s0x0:0x360d6f786d635e1a!3m1!1s2@1:CIHM0ogKEICAgICnxK_2pgE%7C%7C?hl=en","109945649446702329426","https://lh3.googleusercontent.com/a-/ALV-UjUtQO7HynCGG7ncUwdzQZp7hnAjxWlooX4FJBw4gMlBdzC_YsdF=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/109945649446702329426?hl=en",,,
"The Dean Campustown","1","Do not live here. While living here, I had countless interactions with staff that left me in disbelief of how rude I was treated. I work in hospitality myself so I always tried to be extra nice when approaching them, but there were several interactions where I was ignored, had eyes rolled at me, was yelled at, I can go on and on. On top of that, half of the amenities didn't work while I was there but we were never compensated. You figure the rent includes the price to use these amenities but when they're broken for a full semester, you're better off paying less to live somewhere without them because you wont get to use them anyway.

Upon move out I was charged almost $350 in move out fees and damages, if you saw what constitutes $350 you'd laugh out loud because its literally nothing. I understand charging some fees to clean etc. but in no world was $350 appropriate. On top of that, when I called to discuss/dispute these charges I was told they were slammed with similar instances and theyd get back to me, so I left them my name and number and was told I'd get a call back soon. It never came. Then I got another email reminding me that I still had charges due, so I emailed back and reminded them that I was still waiting on their call to dispute the charges. They responded that I was now outside the dispute window and would have to pay the amount in full or it would be sent to collections. I protested because I was waiting for them to call me back as promised, and never once over the phone was I told that I had to dispute over an email before a certain period of time. If I had been told that, I would've done it instead of waiting so long for a phone call that the dispute window closed. Nobody there will give me any reason as to why this wasn't disclosed to me over the phone. They scam college kids out of money. Don't sign here, I promise it's not worth it.","2024-09-19T20:24:39.464Z","5","Phoebe flannery","9","false","2024-09-24T14:18:03.000Z","Phoebe, thank you for taking a moment to share these insights. We strive to provide clear communication and helpful support at all times, so we regret your comments to the contrary. We are eager to follow up with you about your move-out and clear up any confusion about the charges and our dispute policies. Please contact us directly at info@thedeancampustown.com to discuss this anytime. We wish you well.","en","a year ago",,"ChZDSUhNMG9nS0VJQ0FnSURIODhPZE93EAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURIODhPZE93EAE!2m1!1s0x0:0x360d6f786d635e1a!3m1!1s2@1:CIHM0ogKEICAgIDH88OdOw%7C%7C?hl=en","103371257782592010374","https://lh3.googleusercontent.com/a/ACg8ocJQ4J96Envu3C67AEIlxOY6iTY2puKz4xfR70CmRVCNWXkR0Q=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103371257782592010374?hl=en",,,
"The Dean Campustown","1",,"2024-09-17T22:44:12.264Z","0","wut","2","false","2024-09-20T15:47:24.000Z","We appreciate your rating and are eager to learn about any specific ways to improve your experience in our community. Please share your concerns with us at info@thedeancampustown.com. We look forward to hearing from you.",,"a year ago",,"ChZDSUhNMG9nS0VJQ0FnSURIdVk3M1VBEAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURIdVk3M1VBEAE!2m1!1s0x0:0x360d6f786d635e1a!3m1!1s2@1:CIHM0ogKEICAgIDHuY73UA%7C%7C?hl=en","113977678766998015497","https://lh3.googleusercontent.com/a/ACg8ocLfneq02BQ_tYZdu3KnUXrjG1vYC9VcBahsaz6VkfNzeUXOFUw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/113977678766998015497?hl=en",,,
"The Dean Campustown","5","Can I get the playlist of the musics that are played in the elevator？","2024-09-17T17:02:20.380Z","0","陈宇晨","1","false","2024-09-19T02:42:36.000Z","It is nice to know you enjoy the music! Please reach out to us at info@thedeancampustown.com and we will be happy to look into it for you.","en","a year ago",,"ChdDSUhNMG9nS0VJQ0FnSURINmZXN2lRRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURINmZXN2lRRRAB!2m1!1s0x0:0x360d6f786d635e1a!3m1!1s2@1:CIHM0ogKEICAgIDH6fW7iQE%7C%7C?hl=en","107609406704245345624","https://lh3.googleusercontent.com/a/ACg8ocL_uWZrS8VqQ7OHLRiX_QvdWX4v_sP1h9lsliSrA3rYZJRZCg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/107609406704245345624?hl=en",,,
"The Dean Campustown","1","Management has 0 care for their tenants. When confronted about their lack of responsibility, they play the blame game and make no effort to redeem themselves. Rent here is expensive, you’d think management takes care of their responsibilities. They will not return your calls or assume any responsibility for their mistakes. Beware that you are not a priority, they care about the buck they’re making off you more. Would not lease here again and highly recommend others don’t either.","2024-08-28T22:05:22.867Z","7","Alana Kostin","3","false","2024-09-06T19:33:50.000Z","Alana, thank you for reaching out to us. We want to assure you that we value our residents and want to do all we can to ensure your experience here is positive. We would like to connect with you to learn more about your interactions with our team and work to improve. At your convenience, please share additional details about your experience with us by emailing info@thedeancampustown.com.","en","a year ago",,"ChdDSUhNMG9nS0VJQ0FnSUQ3bTd2YndRRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ3bTd2YndRRRAB!2m1!1s0x0:0x360d6f786d635e1a!3m1!1s2@1:CIHM0ogKEICAgID7m7vbwQE%7C%7C?hl=en","106245853488170862360","https://lh3.googleusercontent.com/a/ACg8ocIIlI2nIQzLYvi5FlQPW7U3OWkeSeMmClwBhORHK7YMPTYHNA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/106245853488170862360?hl=en",,,
"The Dean Campustown","1",,"2024-08-20T15:06:29.462Z","0","Xinyue Hu","0","false","2024-08-23T15:16:22.000Z","Xinyue, thank you for connecting with us. We want your experience here to be a joy, and we would appreciate the opportunity to learn how we can increase your satisfaction. At your convenience, please email us at info@thedeancampustown.com so we can address any lingering concerns.",,"a year ago",,"ChdDSUhNMG9nS0VJQ0FnSUQ3aUxtSTh3RRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ3aUxtSTh3RRAB!2m1!1s0x0:0x360d6f786d635e1a!3m1!1s2@1:CIHM0ogKEICAgID7iLmI8wE%7C%7C?hl=en","100668512178841610980","https://lh3.googleusercontent.com/a/ACg8ocITRKrnfOsqytsO41_HJX7N-KeV0YHKFCTutxvcVlUsuQxnPA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/100668512178841610980?hl=en",,,
"The Dean Campustown","1","the bench on 6th st. has more working amenities then this building that you pay $1000+ a month for.","2024-06-20T17:42:49.439Z","4","Raul Hintea","2","false","2024-06-25T14:06:36.000Z","Raul, thank you for connecting with us. Our team works diligently to promptly make repairs to our amenities, and we apologize for any inconvenience you have experienced. We are happy to give you an update or answer any questions you may have. When you have a moment, please email us at info@thedeancampustown.com.","en","a year ago",,"ChZDSUhNMG9nS0VJQ0FnSUNMeVppckt3EAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNMeVppckt3EAE!2m1!1s0x0:0x360d6f786d635e1a!3m1!1s2@1:CIHM0ogKEICAgICLyZirKw%7C%7C?hl=en","111122614865832458854","https://lh3.googleusercontent.com/a/ACg8ocJPoPxF7GEvzMfJ63oCa40DyAUnn-e95kEeoqyGm7TRfKIAYA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111122614865832458854?hl=en",,,
"The Dean Campustown","5","The staff at the Dean was very helpful in helping us sublease our apartment for the summer. Also is a great location die to its proximity to campus.","2024-05-05T12:20:19.056Z","1","Kelly Ceranec","3","false","2024-05-07T02:57:57.000Z","Kelly, we were more than happy to help you with your sublease. Thank you for giving our excellent service and convenient location a perfect score! Please feel welcome to reach out to us if you need further assistance.","en","a year ago",,"ChdDSUhNMG9nS0VJQ0FnSURqaGYtTXRBRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURqaGYtTXRBRRAB!2m1!1s0x0:0x360d6f786d635e1a!3m1!1s2@1:CIHM0ogKEICAgIDjhf-MtAE%7C%7C?hl=en","107562821670200342933","https://lh3.googleusercontent.com/a/ACg8ocLQAqCiyFWvr5jCc9Y5EvhV_CZYodfQMP8UJLXw-0JQKH25Vw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/107562821670200342933?hl=en",,,
"The Dean Campustown","1","Worst management. DO NOT LIVE HERE.","2024-05-02T20:41:39.662Z","3","Om Mistry","3","false","2024-05-07T14:10:32.000Z","We endeavor to consistently deliver outstanding service, and we regret that you feel disappointed with your experience. We would appreciate the opportunity to learn more about your concerns so we may work to improve your experience. When you have a moment, please share additional details about your interactions with our team by emailing info@thedeancampustown.com. We look forward to hearing from you.","en","a year ago",,"ChdDSUhNMG9nS0VJQ0FnSURqMXNqVGpRRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURqMXNqVGpRRRAB!2m1!1s0x0:0x360d6f786d635e1a!3m1!1s2@1:CIHM0ogKEICAgIDj1sjTjQE%7C%7C?hl=en","107692582150385750584","https://lh3.googleusercontent.com/a/ACg8ocIlNf7QObcX4fdBlxA1ZVRImFXqg1MqAz2aFQYolv1ozO00=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/107692582150385750584?hl=en",,,
"The Dean Campustown","1","Living at the Dean has been a real disappointment. Initially, the management seemed hospitable, but once you're in, their attitude changes drastically. They resort to personal targeting if you don't renew your lease with them. Moreover, the amenities, which are often dysfunctional, become a sore point. Any attempt to address these issues is met with hostility.

The new staff, Sam, lacks basic hospitality skills and tends to blame residents for complaints rather than addressing them constructively. He said I quote ""Don't cause disruption in my front desk"" when I tried complaining about their unequal treatment to residents who didn't  renew.

It's disheartening that they don't recognize residents' rights over the amenities they pay for. Instead, they imply that complaining about them will lead to consequences, causing mental distress.

In summary, I'm eagerly awaiting the opportunity to move out of here.","2024-05-02T20:38:39.771Z","20","Pushti Vora","1","false","2024-05-07T14:11:12.000Z","Pushti, thank you for reaching out to us to share your concerns. We always respect a resident's choice regarding decisions about renewal, and we assure you that we strive to provide outstanding service from move-in to move-out. When you have a moment, please email us at info@thedeancampustown.com so we can learn more about why you feel otherwise and address that. We look forward to connecting with you directly.","en","a year ago",,"ChdDSUhNMG9nS0VJQ0FnSURqMXJDZnBnRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURqMXJDZnBnRRAB!2m1!1s0x0:0x360d6f786d635e1a!3m1!1s2@1:CIHM0ogKEICAgIDj1rCfpgE%7C%7C?hl=en","107010767336960906567","https://lh3.googleusercontent.com/a/ACg8ocLRjDfLIn2YuJ3kR_IFfmEeWR1nTG5xwZOr7Ne2Mol9GT2EoQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/107010767336960906567?hl=en",,,
"The Dean Campustown","1","They have the worst service! Don't live in the Dean!","2024-04-23T16:02:22.392Z","3","Julia He","2","false","2024-04-26T14:06:50.000Z","Julia, thank you for sharing your thoughts. We aim to provide the highest levels of customer care and regret that you have felt dissatisfied with our service. We would appreciate the opportunity to learn more about your experience so we can identify areas that may need attention or additional training. When you have a moment, please reach out to us at info@thedeancampustown.com.","en","a year ago",,"ChZDSUhNMG9nS0VJQ0FnSUNqdVpqemV3EAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNqdVpqemV3EAE!2m1!1s0x0:0x360d6f786d635e1a!3m1!1s2@1:CIHM0ogKEICAgICjuZjzew%7C%7C?hl=en","106565411407591907840","https://lh3.googleusercontent.com/a/ACg8ocJbGpckUBnpgrMqjEcy3WqhtDm3eqSTDPyWcBWTLlZLwHJTjA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/106565411407591907840?hl=en",,,
"The Dean Campustown","1","Terrible services. Upon moving out late July 2023, I was given an additional charge of $265 with NO EVIDENCE. I immediately reached out to the management team via email asking for photo evidence, but I did not receive any reply thus far, and they just turned over the account to a collection agency without response. I have lived in another state since, and I am simply unable to submit it to the small claims court.

Apparently this is a common scamming practice of apartment rental companies and The Dean Campustown is unfornately part of it. I'm extremely disappointed, and I hope you all can be aware of this situation when considering Dean Campustown as an option.","2024-03-21T03:41:37.646Z","14","Anzhi Chen","1","false","2024-03-26T15:27:32.000Z","Anzhi, thank you for contacting us. We firmly believe in transparency and fair dealings with all of our residents, and we are happy to look into your concerns about your move-out charges. At your convenience, please email us at info@thedeancampustown.com.","en","2 years ago",,"ChdDSUhNMG9nS0VJQ0FnSUQ5eTRydnh3RRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ5eTRydnh3RRAB!2m1!1s0x0:0x360d6f786d635e1a!3m1!1s2@1:CIHM0ogKEICAgID9y4rvxwE%7C%7C?hl=en","112740833575047677778","https://lh3.googleusercontent.com/a-/ALV-UjWHNLBadFbFyApSRbzTW4GNfYgY6AkbxI7RnM98P0L4ViWbrfI=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/112740833575047677778?hl=en",,,
"The Dean Campustown","5","It is actually a memorable living experience in the dean campustown for almost a whole year. The public area, decorations, facilities and the rooftop pools are really fancinating! Although there also exists some not-so-good problems like unreasonable fees and a little bit high rent, in all I will recommand living here cause it worth! Hope the dean could become better and better!","2024-03-20T15:10:54.708Z","1","郭思成","1","false","2024-03-22T02:49:07.000Z","Thank you for your candid feedback! We are happy to hear that our beautiful grounds, great amenities, and pools have made your year with us so enjoyable. We have noted your comments about pricing, and are happy to answer any questions that you may have. If you are interested, please reach out to us at info@thedeancampustown.com.","en","2 years ago",,"ChZDSUhNMG9nS0VJQ0FnSUQ5ay1UcVZ3EAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ5ay1UcVZ3EAE!2m1!1s0x0:0x360d6f786d635e1a!3m1!1s2@1:CIHM0ogKEICAgID9k-TqVw%7C%7C?hl=en","111959909193908292894","https://lh3.googleusercontent.com/a/ACg8ocJ9KD3e58UMpaXAJncxcPmWwdpnzGhzMD5jUvPxk13-xYxJjA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111959909193908292894?hl=en",,,
"The Dean Campustown","1","Beware of this complex. The location is great, but if you have any issues- like plumbing leaking or the garage door not opening, even when you pay extra for parking, these issues will never get fixed, no matter how many times you call them. I would recommend not renting here.","2023-09-22T22:27:19.560Z","4","Leigh Ann Pfeiffer","3","false","2023-10-03T13:49:08.000Z","Leigh Ann, thank you for sharing how much you enjoy our convenient location. We strive to provide comfortable, functional homes, and we are sorry to hear that your maintenance needs were not resolved to your satisfaction. We would like the opportunity to address any lingering concerns and invite you to email us at info@thedeancampustown.com so we may assist you.","en","2 years ago",,"ChdDSUhNMG9nS0VJQ0FnSURaOE83V3dnRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURaOE83V3dnRRAB!2m1!1s0x0:0x360d6f786d635e1a!3m1!1s2@1:CIHM0ogKEICAgIDZ8O7WwgE%7C%7C?hl=en","108528505479372564096","https://lh3.googleusercontent.com/a/ACg8ocJ4BDjwNtCe-85cyiIRdQJ078Cm-2IclQOQzXoH9aSnRNp2Rw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/108528505479372564096?hl=en",,,
"The Dean Campustown","1","Do not sign here. The cost is insane for a place where they don’t care about the residents at all. Staff is typically just mad every day, package room is unorganized and was actually raided over the summer where people’s packages were torn open and stolen. Apartment was received with multiple things broken and messed up and when moving out we were charged hundreds of dollars for those things that were not because of us. Horrible place to live, please do not stay here.","2023-08-29T22:51:20.159Z","10","Jordan Johnson","1","false","2023-09-05T13:20:22.000Z","Jordan, thank you for sharing your concerns. We are committed to providing exceptional service and competitive pricing, and we regret that you feel dissatisfied. Our team is always upfront about our move-out fees and policies, and we welcome the opportunity to discuss your charges in greater detail. At your convenience, please reach out to us at info@thedeancampustown.com.","en","2 years ago",,"ChZDSUhNMG9nS0VJQ0FnSURwdTdIWVhnEAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURwdTdIWVhnEAE!2m1!1s0x0:0x360d6f786d635e1a!3m1!1s2@1:CIHM0ogKEICAgIDpu7HYXg%7C%7C?hl=en","105542290350741203984","https://lh3.googleusercontent.com/a/ACg8ocIZiAqLjxSqY-bKjy0pcPeyhiTbe_AeCcvwyLJGXiLghdBMSA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105542290350741203984?hl=en",,,
"The Dean Campustown","1","Basically randomly charge you for anything. Especially when you move out. For in return, they would also disregard your requests like unlock the window for you.

And finally, you can enjoy one of the most expensive apartments in Champaign at the dean.

Enjoy it!","2023-08-16T20:41:15.617Z","5","huma Z","2","false","2023-09-05T13:19:56.000Z","Huma, thank you for reaching out to us. We aim for total transparency regarding our policies and pricing and are sorry to see you feel otherwise. When you have a moment, please email us at info@thedeancampustown.com so we can answer any questions about your lease agreement and resolve any lingering maintenance concerns. We look forward to connecting.","en","2 years ago",,"ChdDSUhNMG9nS0VJQ0FnSURwMU9IbWpBRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURwMU9IbWpBRRAB!2m1!1s0x0:0x360d6f786d635e1a!3m1!1s2@1:CIHM0ogKEICAgIDp1OHmjAE%7C%7C?hl=en","103195996165552710006","https://lh3.googleusercontent.com/a/ACg8ocIwrxR_D0lpP6JL1fBFuO7jIGd7YDSsjWUKzpEylx-Ypof-EA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103195996165552710006?hl=en",,,
